Neutral,0.8567059576511383,0.23298676,1.0
Neutral,0.8584325790405274,0.22883901,1.0
Neutral,0.8569794297218323,0.22962745,1.0
Neutral,0.8548696875572205,0.233991,1.0
Neutral,0.8532399952411651,0.2359029,1.0
Neutral,0.8516250550746918,0.24001305,1.0
Neutral,0.8491357326507568,0.24365774,1.0
Neutral,0.8440977513790131,0.25093767,1.0
Neutral,0.8422867476940155,0.25296634,1.0
Neutral,0.8425647437572479,0.25323698,1.0
Neutral,0.8417154788970947,0.2552338,1.0
Neutral,0.8397935926914215,0.25964716,1.0
Neutral,0.838830029964447,0.26116782,1.0
Neutral,0.839390617609024,0.259291,1.0
Neutral,0.8388469815254211,0.26045507,1.0
Neutral,0.8388154745101929,0.25956184,1.0
Neutral,0.8422988891601563,0.25354382,1.0
Neutral,0.8458057165145874,0.24660888,1.0
Neutral,0.8478193819522858,0.24271259,1.0
Neutral,0.8465429723262787,0.2440393,1.0
Neutral,0.8463728606700898,0.2434119,1.0
Neutral,0.8577044010162354,0.2472345,1
Neutral,0.8530738353729248,0.24127728,1.0
Neutral,0.8531312147776285,0.23325,1.0
Neutral,0.8506360054016113,0.23869286,1.0
Neutral,0.8501817941665649,0.24047396,1.0
Neutral,0.851388027270635,0.23907787,1.0
Neutral,0.8504283087594169,0.24254759,1.0
Neutral,0.8493710234761238,0.24566579,1.0
Neutral,0.8518399463759528,0.24065216,1.0
Neutral,0.8530846655368804,0.24020854,1.0
